,amort,curr_assets,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,material_exp,personnel_exp,sales,subscribed_cap,tang_assets,balsheet_flag,balsheet_length,balsheet_notfullyear,year,nace_main,ind2,ind,urban_m,operates_within_2_years,liquidity_ratio,profit_margin,leverage_ratio,founded_year,Idade_da_empresa,region_m_encoded
18799,37.03703689575195,34725.92578125,0.0,0.0,0.0,6.487007293351084,8.22532456809818,0.0,10.235488171314929,9.01965952030355,29137.037109375,2.4546347708282745,9.315790903113744,6.487007293351084,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.08777836703797846,0.08024417978711978,-1.7316899080557586,1997,15.0,0
18811,5033.33349609375,95048.1484375,0.0,0.0,0.0,9.574023688083248,9.224780049816067,0.0,10.988881350207924,12.057965088469922,6622.22216796875,2.581922494514698,7.524481248257534,9.574023688083248,0.0,365,0.0,2012,2651.0,26.0,2.0,1,1,0.13312034754144456,0.044921304780023034,0.6965444364926169,2009,3.0,0
18838,681.4815063476562,30411.111328125,9.134286953981778,814.8148193359375,-8451.8515625,0.0,10.082140359695869,0.0,0.0,0.0,0.0,0.0,9.315790903113744,0.0,0.0,365,0.0,2012,2830.0,28.0,2.0,2,0,0.0013698630366501662,0.0,0.09758053129546454,2003,9.0,0
18903,1103.7037353515625,4544.4443359375,0.0,0.0,0.0,6.155644114804829,8.436441019893147,0.0,0.0,9.182272391501176,0.0,2.3649841103719385,5.226741773405311,6.155644114804829,0.0,365,0.0,2012,3320.0,33.0,2.0,2,1,0.7938143804458773,0.004801920795025471,6.126316353702304,2005,7.0,1
18929,233.3333282470703,2237.037109375,0.0,0.0,0.0,6.67657021914788,8.827544155191369,0.0,0.0,11.18160210634711,18544.4453125,2.5253253796519783,7.524481248257534,6.67657021914788,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.11223369603804195,0.06248350497177451,2.1763862798109455,2011,1.0,0
18983,1740.74072265625,1855.5555419921875,0.0,0.0,0.0,10.879951039444416,8.037088325400358,0.0,7.017340196678257,9.443880086057623,792.5925903320312,2.3814854612711795,9.315790903113744,10.879951039444416,0.0,365,0.0,2012,5590.0,55.0,3.0,3,1,0.01589495561401838,0.15104585780067317,-7.899908812476694,2007,5.0,1
18991,300.0,36692.59375,0.0,0.0,0.0,5.518047689752986,7.853633540688836,0.0,0.0,9.172319220311248,6118.5185546875,2.3886786971708793,7.524481248257534,5.518047689752986,0.0,365,0.0,2012,5610.0,56.0,3.0,3,0,0.37557635162870523,0.12165178166360276,2.540646232922519,2008,4.0,1
18994,1362.9630126953125,3418.5185546875,0.0,0.0,0.0,6.871052861984217,9.142247939001786,0.0,0.0,9.92297600287973,7959.25927734375,2.4489816727345,7.524481248257534,6.871052861984217,0.0,365,0.0,2012,3320.0,33.0,2.0,3,1,3.332130072575209,0.025507794424713546,0.3057394977254664,2011,1.0,0
19066,10696.2958984375,185251.859375,3.4219678128749362,0.0,-29.62962913513184,12.842377694948112,11.403328383560966,0.0,0.0,11.681801170723789,1122.22216796875,12.33287282097678,9.315790903113744,12.842377694948112,0.0,365,0.0,2012,2841.0,28.0,2.0,3,1,0.5747729123286045,0.21841763148495186,0.09913682551240938,2003,9.0,0
19127,8792.5927734375,49022.22265625,0.0,0.0,0.0,10.511567877650677,7.017340196678257,885.1851806640625,7.667643448485341,10.752313569473895,17514.814453125,2.498140049001726,7.524481248257534,10.487178384356838,0.0,365,0.0,2012,5630.0,56.0,3.0,2,1,1.1260892175905228,0.010913117162892838,-0.1711854032798682,2010,2.0,2
19193,1033.3333740234375,269648.15625,0.0,0.0,0.0,5.719339844874043,11.89400352838073,0.0,12.297271188104439,12.842534553977439,15655.5556640625,13.216873691947162,9.315790903113744,5.719339844874043,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,1.003731392843206,0.2395522241232406,0.12479004644953734,1994,18.0,2
19205,418929.625,3400696.25,0.0,34903.703125,34903.703125,14.809025999914551,12.85042119704111,95962.9609375,14.055120097750029,15.675248406478264,2125211.0,16.051391586723962,13.836761951468171,14.77260517219466,0.0,365,0.0,2012,2651.0,26.0,2.0,3,1,0.32716734650509244,0.0,1.3938825247524202,1989,7.0,1
19245,0.0,24588.888671875,0.0,0.0,0.0,5.321563591350479,7.927097192131035,48.14814758300781,0.0,9.7322751536582,5859.25927734375,2.4123260704888443,8.217358538114986,5.0534109453919775,0.0,365,0.0,2012,3313.0,33.0,2.0,2,1,1.0101654253189525,0.09644596736968081,2.9916518059714683,2011,1.0,0
19253,8222.22265625,31714.814453125,0.0,0.0,0.0,9.669467931946537,7.910930255741541,429.629638671875,9.043135041856113,12.312004130966228,98551.8515625,12.71211208376165,9.315790903113744,9.641947181973261,0.0,365,0.0,2012,5629.0,56.0,3.0,3,1,1.2226669673902482,0.00620743540654487,0.5796113959781932,2007,5.0,1
19269,0.0,10359.2587890625,0.0,0.0,0.0,0.0,7.394447564276819,0.0,7.483681796242296,8.241068746017994,5655.5556640625,2.3350543326658326,7.524481248257534,0.0,0.0,365,0.0,2012,2849.0,28.0,2.0,2,0,0.001337196369654709,0.12980611971777836,-2.6550294278874196,2010,2.0,0
19276,3014.814697265625,11244.4443359375,0.0,0.0,0.0,9.234949901846988,6.919793610606457,0.0,9.21081067152426,11.132763568060135,11751.8515625,2.5142908091482927,7.524481248257534,9.234949901846988,0.0,365,0.0,2012,5629.0,56.0,3.0,1,1,0.092813290557357,0.011072184937606897,3.633858376019977,2011,1.0,0
19301,2792.592529296875,44140.7421875,0.0,0.0,0.0,11.8410366172614,10.05242946144431,0.0,0.0,10.76122829616199,329.629638671875,2.5044034800721895,9.315790903113744,11.8410366172614,0.0,365,0.0,2012,2899.0,28.0,2.0,2,1,0.7128094923240545,0.27366414411912066,0.34566154012784495,2006,6.0,1
19331,1437.0369873046875,48522.22265625,0.0,0.0,0.0,9.461032818672196,7.791323855014673,0.0,7.731394539645659,10.589411442205819,20996.296875,2.4853346054375813,9.315790903113744,9.461032818672196,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,3.0017316735778756,0.03637147007628424,0.07584214501929035,1996,16.0,0
19373,4885.18505859375,9666.6669921875,1.5483502073130806,0.0,-3.70370364189148,10.904954475872435,9.563412142823188,0.0,0.0,9.890115239585999,19151.8515625,2.480336705516847,9.315790903113744,10.904954475872435,0.0,365,0.0,2012,5510.0,55.0,3.0,2,1,0.051243361724175186,0.2363933421480081,-1.9764294850636541,1994,18.0,1
19398,195777.78125,2428263.0,7.441146612362059,2766.666748046875,1062.9630126953125,14.541899555956448,12.706053773484134,14655.5556640625,14.45725772791638,14.614023666667398,2111092.5,15.429563902884443,14.10319341166575,14.534786149131413,0.0,365,0.0,2012,2711.0,27.0,2.0,3,1,0.12500614572232135,0.061709351212227356,0.9683291441904246,1992,20.0,0
19410,0.0,13337.037109375,0.0,0.0,0.0,0.0,7.159435891836892,0.0,0.0,3.145109638124311,0.0,0.0,9.315790903113744,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,2,0,1.2717148133306682,0.0,0.12517424064780805,2003,9.0,0
19420,7648.14794921875,93088.890625,0.0,0.0,0.0,13.705659628248744,9.157982160436639,0.0,0.0,10.304159682235875,0.0,2.470468476742501,9.315790903113744,13.705659628248744,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.060924178358515574,0.188230110178467,54.622783379698795,2004,8.0,2
19491,83029.6328125,123285.1875,0.0,18107.408203125,18107.408203125,14.349491051624533,11.698860018274663,1003.7036743164062,8.15016855675687,12.567266784382499,120277.78125,13.27103410539934,13.437445886880992,14.348902486549166,0.0,365,0.0,2012,5510.0,55.0,3.0,2,1,0.4651629925264703,0.2066088256469752,0.13995179768500784,2000,12.0,1
19521,0.0,17833.333984375,0.0,0.0,0.0,4.61512051684126,11.018038228333275,0.0,0.0,6.531147533956904,0.0,2.488172732507734,8.217358538114986,4.61512051684126,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.15426781946315551,0.0,3.789317559269449,1996,16.0,2
19533,12803.7041015625,190451.859375,0.0,0.0,0.0,11.476463904352306,8.261363821880137,0.0,11.733377083783138,12.517366373072612,137425.921875,12.979025486439388,9.826580459163543,11.476463904352306,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.12937833726832274,0.007463324448214096,2.4797055835998423,1993,19.0,0
19557,4185.18505859375,152244.4375,0.0,0.0,0.0,8.060750554234106,10.932330859469841,429.629638671875,0.0,12.846807649408216,15051.8515625,13.040126629166446,7.524481248257534,7.914996559217102,0.0,365,0.0,2012,3320.0,33.0,2.0,2,1,2.657794204313137,0.07718228750687903,0.34421451727908997,2007,5.0,0
19566,229.62962341308597,9566.6669921875,0.0,0.0,0.0,5.456744581437308,6.912447925589486,0.0,8.087287369530523,10.679943046380313,31740.740234375,2.498920753968436,7.524481248257534,5.456744581437308,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,1.7740963430815817,0.01232440428521827,-0.019176341488718232,2007,7.0,0
19578,18044.4453125,17859.259765625,0.0,2151.851806640625,2151.851806640625,13.105369928170099,9.46045617637844,0.0,0.0,9.148965279418029,8411.111328125,2.468340248939335,10.6419152112905,13.10461626234466,0.0,365,0.0,2012,5510.0,55.0,3.0,3,1,8.694698273148038,0.23724855519806878,0.017750517392690623,1994,18.0,2
19682,3070.370361328125,155162.96875,0.0,281.4814758300781,281.4814758300781,10.008059397900281,9.358846580275406,0.0,11.272846244969342,13.45835013905878,69444.4453125,13.569075989490758,9.315790903113744,9.720114349205751,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.3912020830707476,0.002587346512127974,4.903425828042723,1999,13.0,1
19706,10340.7412109375,308644.4375,8.134000443801863,0.0,-3407.407470703125,11.214482998235809,9.505293189594859,0.0,10.06243152526525,13.341214931260643,165148.140625,13.675529913550568,9.315790903113744,11.214482998235809,0.0,365,0.0,2012,3320.0,33.0,2.0,1,1,1.3832528456149547,0.0,0.3094670037526532,1991,21.0,0
19718,481.4814758300781,5140326.0,0.0,0.0,0.0,13.061907510879168,13.929180702824471,214.8148193359375,14.347689370989563,9.824378181954447,7107.4072265625,15.54148779963913,13.582794776182936,13.053658321637316,0.0,365,0.0,2012,2651.0,26.0,2.0,1,1,2.9990875061767737,0.11652213885438921,0.12045709330326705,1952,7.0,0
19735,15174.07421875,44414.81640625,0.0,0.0,0.0,12.618320531835156,10.345709528722892,29.62962913513184,8.527708125382008,12.344388638132331,124374.0703125,12.913572503740285,6.321766971651201,12.618222444557679,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.3777594980223455,0.0,0.271900478086831,1995,17.0,2
19758,595307.4375,6806189.0,11.558368590597846,0.0,-104648.1484375,15.459779370096374,13.775094600791364,39370.37109375,11.10302102540799,14.223070470436902,7282055.5,16.1969131160209,12.679891545957693,15.452145845888458,0.0,365,0.0,2012,2732.0,27.0,2.0,3,1,2.7108127322938635,0.0835125258466514,0.2131182098824651,1989,23.0,2
19765,270.370361328125,9185.185546875,0.0,0.0,0.0,4.267882782613995,9.732494862364277,70.37036895751953,8.119773415856233,11.175236879521622,46618.51953125,2.5501198067153363,7.524481248257534,0.0,0.0,365,0.0,2012,5629.0,56.0,3.0,3,0,0.7182685733194036,0.11912372818462152,1.5904317257886254,2010,2.0,1
19794,788.888916015625,12466.6669921875,0.0,0.0,0.0,8.173418772701895,7.888959492205075,0.0,9.118172291618738,10.946917896574796,14733.3330078125,2.5039229670070497,9.315790903113744,8.173418772701895,0.0,365,0.0,2012,3250.0,32.0,3.0,3,1,2.7684563947672194,0.03183649307763545,0.07403727010186906,2003,7.0,1
19815,222.22222900390625,444.4444580078125,0.0,0.0,0.0,0.0,7.853633540688836,0.0,0.0,5.707110264748875,0.0,2.2039519592543226,7.524481248257534,0.0,0.0,365,0.0,2012,3312.0,33.0,2.0,3,1,0.03165973698835788,0.7719297704582193,-1.039906873935382,2010,2.0,0
19858,3374.073974609375,34055.5546875,0.0,0.0,0.0,8.643838920457917,8.25656888207507,0.0,8.837272518151607,11.770470986479884,92100.0,12.358941052704274,9.315790903113744,8.643838920457917,0.0,365,0.0,2012,7311.0,73.0,3.0,2,1,0.8563257262161725,0.01652918849691095,3.30468043669852,1991,21.0,2
19881,362.96295166015625,16651.8515625,0.0,0.0,0.0,9.299324208312717,8.377735231154146,8659.2587890625,9.363624018672752,10.766867317163667,21507.408203125,2.477399074486333,6.321766971651201,7.728138611736384,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.8233477451698498,0.0754499907327666,-0.2909777070271964,1996,16.0,0
19888,4874.07421875,42937.03515625,0.0,0.0,0.0,6.321766971651201,8.442046518942373,214.8148193359375,8.695351798270682,12.139720564219369,61744.4453125,12.470248249300925,9.826580459163543,5.834052417955863,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,1.6497230715187021,0.0060431981820569325,0.7553032750537328,2009,3.0,0
19900,1692.5926513671875,20437.037109375,0.0,0.0,0.0,10.061641314239797,8.06657965034,0.0,9.852636697264535,12.525687633946562,54529.62890625,12.7321729217989,9.315790903113744,10.061641314239797,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.1958762915059173,0.0036986374351791625,0.15251571096671807,1995,17.0,1
19922,3262.962890625,405655.5625,0.0,0.0,0.0,10.626667198172004,9.139071125239639,0.0,10.149228688034606,13.410369147460386,183203.703125,13.572052207591316,10.646330086416498,10.128151431940683,0.0,365,0.0,2012,2829.0,28.0,2.0,1,0,0.029826981196921263,0.009728048930610597,1.536599873404534,1991,21.0,0
19937,70.37036895751953,98988.890625,3.293089622023543,0.0,-25.925926208496094,4.9275220048160815,9.777603075264317,0.0,0.0,12.604951528663602,140.74073791503906,12.663231040934724,9.315790903113744,4.9275220048160815,0.0,365,0.0,2012,5610.0,56.0,3.0,3,0,0.26095194981987074,0.05302648340523761,2.0356250788263415,2006,6.0,0
20000,1674.0740966796875,7500.0,0.0,0.0,0.0,11.026266591467882,8.392108613084284,0.0,0.0,4.577760912064318,0.0,0.0,9.315790903113744,11.026266591467882,0.0,365,0.0,2012,5520.0,55.0,3.0,2,0,0.0,0.0,-0.0,2001,11.0,0
20020,2066.666748046875,255292.59375,3.145109638124311,11.11111068725586,-11.11111068725586,11.363835357258354,8.560160445720376,281.4814758300781,12.079380667837011,12.986944633423622,44388.890625,13.081095840936666,11.772444399264653,11.36056260011147,0.0,365,0.0,2012,2814.0,28.0,2.0,3,1,0.05554436637117925,0.009765172374342528,0.2773541134962641,1989,23.0,1
20047,106637.0390625,581033.3125,0.0,0.0,0.0,13.388346566427153,9.895916385321055,618818.5,9.664071139165507,14.25546839296961,126592.59375,14.267353239744775,12.599118557853005,10.097357887387792,0.0,365,0.0,2012,6202.0,62.0,3.0,1,1,0.10020956683852558,0.011340679130968851,1.4268955523632614,2002,7.0,0
20064,4966.66650390625,12366.6669921875,0.0,0.0,0.0,9.641465993010465,7.7362585870816005,0.0,8.431611048266982,9.917330167117955,11918.5185546875,2.4521492459969587,7.524481248257534,9.641465993010465,0.0,365,0.0,2012,2849.0,28.0,2.0,3,1,0.21341760892370598,0.050268645282216064,4.468500805860274,2007,5.0,1
20077,0.0,9525.92578125,0.0,0.0,0.0,0.0,8.800013488984158,0.0,0.0,9.652951413664342,5255.5556640625,2.418816771447055,7.524481248257534,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,3,0,0.4548736463167739,0.22947762046245604,0.27452922550504005,2011,1.0,1
20096,648.1481323242188,23688.888671875,0.0,0.0,0.0,8.387902570779305,7.825925688467435,0.0,8.595024892914136,11.607907963251918,88992.59375,2.582557474384948,5.917199843171274,8.387902570779305,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.923148821863032,0.010422876753344901,2.393912319306871,1992,20.0,0
20105,5088.888671875,119177.78125,0.0,0.0,0.0,11.032693138005863,7.9880149627819845,0.0,10.813034895660673,10.910449453578945,51792.59375,2.5348274055162547,7.524481248257534,11.032693138005863,0.0,365,0.0,2012,5630.0,56.0,3.0,1,1,0.2969528730776036,0.01850798294215283,8.335817041237913,2010,2.0,0
20145,7192.5927734375,0.0,0.0,0.0,0.0,3.6385603402098208,8.14695577919147,0.0,0.0,10.166175157151443,19414.814453125,2.4767944970137368,3.6385603402098208,0.0,0.0,365,0.0,2012,3312.0,33.0,2.0,1,0,0.0,0.0,0.0,1994,18.0,0
20173,781.4815063476561,15537.037109375,0.0,4707.4072265625,4707.4072265625,4.6511344296177795,8.610663255950973,0.0,8.743750207101481,12.012493964400264,5907.4072265625,2.5713912762335727,9.315790903113744,4.6511344296177795,0.0,365,0.0,2012,3312.0,33.0,2.0,1,1,0.15865966497385847,0.02945914964315615,0.7236342751572865,2000,12.0,0
20186,800.0,46585.18359375,0.0,0.0,0.0,7.380694429959545,8.658737766104597,0.0,0.0,7.139072754446257,1577.77783203125,2.31929122118316,7.524481248257534,7.380694429959545,0.0,365,0.0,2012,3250.0,32.0,3.0,2,0,0.2398148193359375,0.5403630830035823,0.19905998587140647,2000,12.0,1
20209,7544.4443359375,296485.1875,0.0,0.0,0.0,11.626560743897604,10.11699521808538,155.55555725097656,11.339333227809435,13.062584046666206,285325.9375,13.56990489292781,9.603450433395352,11.625171253888668,0.0,365,0.0,2012,2651.0,26.0,2.0,2,1,0.8435705953565179,0.028110529145294133,0.30550982447260777,1994,18.0,0
20223,4018.5185546875,31785.185546875,0.0,0.0,0.0,10.586235437215375,8.750812074978935,27570.37109375,9.43208145591762,11.53491412028279,45051.8515625,2.560339278021189,9.315790903113744,9.393978932233976,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,0.40374066233324235,0.04143212781529431,0.28677678519976985,2004,8.0,2
20285,15755.5556640625,27140.740234375,0.0,0.0,0.0,12.397507949324561,10.710233680428113,711.111083984375,0.0,8.79441520571385,12337.037109375,2.5146504207319236,9.315790903113744,12.394567555822112,0.0,365,0.0,2012,2712.0,27.0,2.0,3,1,0.007631778657967195,0.468868416195757,0.40864715448483263,1998,14.0,1
20296,148.1481475830078,1581.4814453125,0.0,0.0,0.0,0.0,6.966268758463789,0.0,0.0,8.237155911473424,0.0,2.2532764830464544,5.226741773405311,0.0,0.0,365,0.0,2012,5610.0,56.0,3.0,3,1,1.757732088808836,0.2011834396699421,0.8326180078415508,2000,7.0,0
20360,16296.2958984375,93081.484375,0.0,0.0,0.0,12.159801259698614,12.016732516077072,1144.4444580078125,7.046776245475829,11.51548764852279,203337.03125,13.13166275385839,9.315790903113744,12.153789963834061,0.0,365,0.0,2012,2822.0,28.0,2.0,2,1,0.3163334556621574,0.0,5.425510620406596,1998,14.0,0
20480,8122.22216796875,11948.1484375,0.0,0.0,0.0,12.189232979014614,8.518133471870234,11.11111068725586,7.4236126801044415,12.09313759523874,23903.703125,2.587839226509264,7.524481248257534,12.18917640777667,0.0,365,0.0,2012,5610.0,56.0,3.0,2,1,0.00906344449231666,0.021607694346560898,0.6045109791768166,2007,5.0,2
20500,370.370361328125,4588.888671875,0.0,0.0,0.0,6.815761785271442,7.209970092712003,0.0,0.0,9.483548795507536,12229.6298828125,2.3551758814836523,9.315790903113744,6.815761785271442,0.0,365,0.0,2012,5629.0,56.0,3.0,2,0,0.2104853334997621,0.09216834851717587,-1.6271115045899285,1996,16.0,0
20533,344.4444580078125,4377.77783203125,0.0,0.0,0.0,6.107352817366944,6.969755906792955,0.0,0.0,9.257460708980151,0.0,2.3413156120103213,7.01401536549069,6.107352817366944,0.0,365,0.0,2012,3312.0,33.0,2.0,3,1,1.8128342164304234,0.07945796102301117,0.7560646973303667,2011,1.0,2
20544,2407.407470703125,18588.888671875,0.0,0.0,0.0,8.923285251386504,7.6519299349114815,0.0,9.067354943850363,11.653854932044842,49414.81640625,2.5691379799913863,5.917199843171274,8.923285251386504,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,0.6956862661836796,0.0005602482170559019,1.1878882404635123,1997,15.0,0
20558,770.370361328125,50077.77734375,0.0,0.0,0.0,8.961532335504756,7.965121119184121,0.0,8.612685172875459,12.127014810782958,33418.51953125,2.589183561824207,7.524481248257534,8.961532335504756,0.0,365,0.0,2012,5630.0,56.0,3.0,2,0,0.05642449953798644,0.011199523732239432,7.0380658637152775,2009,3.0,1
20577,4085.185302734375,35600.0,0.0,0.0,0.0,7.7362585870816005,9.766409140060677,0.0,0.0,9.84677416833227,83992.59375,2.546717396475601,7.524481248257534,7.7362585870816005,0.0,365,0.0,2012,3320.0,33.0,2.0,1,1,0.35508764314096875,0.008634335509550195,3.715257434653288,2010,2.0,0
20605,4588.888671875,2500.0,0.0,0.0,0.0,6.012265229289414,8.810564590903004,407.4074096679688,0.0,9.516808786869456,770.370361328125,2.4141169655666577,7.524481248257534,0.0,0.0,365,0.0,2012,5630.0,56.0,3.0,1,1,0.6740638025598663,0.25424919515074856,11.092307784943893,2009,3.0,0
20635,0.0,75581.484375,0.0,0.0,0.0,0.0,11.105751671327528,0.0,0.0,8.597078645139481,0.0,2.4998929005647907,3.6385603402098208,0.0,0.0,365,0.0,2012,3312.0,33.0,2.0,1,0,1.002999656666428,0.003870568245365051,1848.7271568260537,1996,16.0,0
20677,1107.4073486328125,1211.111083984375,0.0,0.0,0.0,10.610635386045534,8.119773415856233,0.0,0.0,9.490849563921275,0.0,2.378284739159231,3.6385603402098208,10.610635386045534,0.0,365,0.0,2012,5510.0,55.0,3.0,3,1,0.0007846213679918652,0.18884031146110233,-0.5027613778837227,1997,15.0,2
20688,28681.482421875,123137.0390625,0.0,0.0,0.0,13.166920726791982,10.134344947386568,0.0,8.740200405311924,12.317800650319775,71344.4453125,12.789521443253841,9.315790903113744,13.166920726791982,0.0,365,0.0,2012,5610.0,56.0,3.0,1,1,2.5068901516365165,0.06290620817387532,0.03797686512875749,1998,14.0,0
